"","second","amplitude","pair","player","session"
"67228",109.8,0.000121198414230916,"24","2","2"
"67229",109.95,0.000115307494602035,"24","2","2"
"67230",110.1,0.000110083737863048,"24","2","2"
"67231",110.25,0.000106164373223087,"24","2","2"
"67232",110.4,0.000102626226371867,"24","2","2"
"67233",110.55,0.000100587314354924,"24","2","2"
"67234",110.7,9.93567864706472e-05,"24","2","2"
"67235",110.85,0.000101798270850448,"24","2","2"
"67236",111,0.000111227058234725,"24","2","2"
"67237",111.15,0.000161254703619974,"24","2","2"
"67238",111.3,0.152455800982051,"24","2","2"
"67239",111.45,0.0417788196819343,"24","2","2"
"67240",111.6,0.0106729055037405,"24","2","2"
"67241",111.75,0.00341139269768434,"24","2","2"
"67242",111.9,0.0375146438307462,"24","2","2"
"67243",112.05,0.0127161801064358,"24","2","2"
"67244",112.2,0.00365288095377726,"24","2","2"
"67245",112.35,0.0482569057106449,"24","2","2"
"67246",112.5,0.0154656345455906,"24","2","2"
"67247",112.65,0.0727919451222512,"24","2","2"
"67248",112.8,0.0821168151893818,"24","2","2"
"67249",112.95,0.0266169902109406,"24","2","2"
"67250",113.1,0.0513458511805141,"24","2","2"
"67251",113.25,0.0456251425266841,"24","2","2"
"67252",113.4,0.01456826778667,"24","2","2"
"67253",113.55,0.112002977788573,"24","2","2"
"67254",113.7,0.0293868452567914,"24","2","2"
"67255",113.85,0.00874272555687926,"24","2","2"
"67256",114,0.00195381218722113,"24","2","2"
"67257",114.15,0.000395379370226741,"24","2","2"
"67258",114.3,4.38896467927396e-05,"24","2","2"
"67259",114.45,3.561482523795e-05,"24","2","2"
"67260",114.6,2.34005303760242e-05,"24","2","2"
"67261",114.75,1.52383781571244e-05,"24","2","2"
"67262",114.9,7.33515365915725e-06,"24","2","2"
"67263",115.05,1.72238443891474e-07,"24","2","2"
"67264",115.2,7.12951842654283e-06,"24","2","2"
"67265",115.35,1.42942992891982e-05,"24","2","2"
"67266",115.5,2.20252360509424e-05,"24","2","2"
"67267",115.65,3.01314157597548e-05,"24","2","2"
"67268",115.8,3.92585871154621e-05,"24","2","2"
"67269",115.95,4.93843900831127e-05,"24","2","2"
"67270",116.1,6.124804263142e-05,"24","2","2"
"67271",116.25,7.51730527226947e-05,"24","2","2"
"67272",116.4,9.23060187476234e-05,"24","2","2"
"67273",116.55,0.00011385871363858,"24","2","2"
"67274",116.7,0.000142446028036377,"24","2","2"
"67275",116.85,0.0001824786924175,"24","2","2"
"67276",117,0.000243711639813848,"24","2","2"
"67277",117.15,0.00035095663250511,"24","2","2"
"67278",117.3,0.000592988393934054,"24","2","2"
"67279",117.45,0.0876568801185521,"24","2","2"
"67280",117.6,0.0260305606614276,"24","2","2"
"67281",117.75,0.00320397891699509,"24","2","2"
"67282",117.9,0.0413403216008778,"24","2","2"
"67283",118.05,0.00831622618491711,"24","2","2"
"67284",118.2,0.0059041008947709,"24","2","2"
"67285",118.35,0.0639377465006758,"24","2","2"
"67286",118.5,0.0234236658033847,"24","2","2"
"67287",118.65,0.00699850511018079,"24","2","2"
"67288",118.8,0.107866695889935,"24","2","2"
"67289",118.95,0.0338602396830842,"24","2","2"
"67290",119.1,0.00971840543536316,"24","2","2"
"67291",119.25,0.0192054626481692,"24","2","2"
"67292",119.4,0.00846269348185984,"24","2","2"
"67293",119.55,0.00343340391280193,"24","2","2"
"67294",119.7,0.0744643254491765,"24","2","2"
"67295",119.85,0.021236530515753,"24","2","2"
"67296",120,0.00537992512069077,"24","2","2"
"67297",15,0.000168824722283564,"25","1","1"
"67298",15.15,0.000157359036232321,"25","1","1"
"67299",15.3,0.262583791993845,"25","1","1"
"67300",15.45,0.0928502941776802,"25","1","1"
"67301",15.6,0.0280761061173141,"25","1","1"
"67302",15.75,0.0090020992129309,"25","1","1"
"67303",15.9,0.00310027886616168,"25","1","1"
"67304",16.05,0.000914165646234102,"25","1","1"
"67305",16.2,0.00029279569605532,"25","1","1"
"67306",16.35,0.000184312213055636,"25","1","1"
"67307",16.5,0.00014845700242011,"25","1","1"
"67308",16.65,0.0907819869360105,"25","1","1"
"67309",16.8,0.0545538482553431,"25","1","1"
"67310",16.95,0.0163419423154498,"25","1","1"
"67311",17.1,0.00350511783074563,"25","1","1"
"67312",17.25,0.0942813794907812,"25","1","1"
"67313",17.4,0.0240547419716638,"25","1","1"
"67314",17.55,0.00702516678559409,"25","1","1"
"67315",17.7,0.0013306220079748,"25","1","1"
"67316",17.85,0.0977506060186334,"25","1","1"
"67317",18,0.0253172669615813,"25","1","1"
"67318",18.15,0.00692019986023024,"25","1","1"
"67319",18.3,0.00187623007867043,"25","1","1"
"67320",18.45,0.000799147721672033,"25","1","1"
"67321",18.6,0.000297524350496354,"25","1","1"
"67322",18.75,0.000492347390190096,"25","1","1"
"67323",18.9,0.155174039258825,"25","1","1"
"67324",19.05,0.0591723974665882,"25","1","1"
"67325",19.2,0.0188069166142355,"25","1","1"
"67326",19.35,0.00753689247345494,"25","1","1"
"67327",19.5,0.489561227435057,"25","1","1"
"67328",19.65,0.189734937647845,"25","1","1"
"67329",19.8,0.0621388712045639,"25","1","1"
"67330",19.95,0.0166381340241377,"25","1","1"
"67331",20.1,0.416339880255194,"25","1","1"
"67332",20.25,0.163832106738277,"25","1","1"
"67333",20.4,0.0514708894204571,"25","1","1"
"67334",20.55,0.0155759025343652,"25","1","1"
"67335",20.7,0.00554307805911362,"25","1","1"
"67336",20.85,0.00168026971166667,"25","1","1"
"67337",21,0.000506668011480369,"25","1","1"
"67338",21.15,0.000225746633898571,"25","1","1"
"67339",21.3,0.000482799150497368,"25","1","1"
"67340",21.45,0.0862891727607907,"25","1","1"
"67341",21.6,0.0234578576764993,"25","1","1"
"67342",21.75,0.00647182575716195,"25","1","1"
"67343",21.9,0.00179183596733833,"25","1","1"
"67344",22.05,0.000437097760741063,"25","1","1"
"67345",22.2,4.78744489400998e-05,"25","1","1"
"67346",22.35,2.3364373983281e-05,"25","1","1"
"67347",22.5,3.72857794517224e-05,"25","1","1"
"67348",22.65,4.35364336267077e-05,"25","1","1"
"67349",22.8,5.0537798539356e-05,"25","1","1"
"67350",22.95,5.94936867689185e-05,"25","1","1"
"67351",23.1,6.91535258629606e-05,"25","1","1"
"67352",23.25,8.24861542136623e-05,"25","1","1"
"67353",23.4,9.91670211691401e-05,"25","1","1"
"67354",23.55,0.000130119731376697,"25","1","1"
"67355",23.7,0.00038093589107242,"25","1","1"
"67356",23.85,0.267768445810479,"25","1","1"
"67357",24,0.0927799412480534,"25","1","1"
"67358",24.15,0.0294809381909659,"25","1","1"
"67359",24.3,0.00612557607898583,"25","1","1"
"67360",24.45,0.115673692756992,"25","1","1"
"67361",24.6,0.0288876975859606,"25","1","1"
"67362",24.75,0.169282737824313,"25","1","1"
"67363",24.9,0.0363431939928527,"25","1","1"
"67364",25.05,0.14096859333648,"25","1","1"
"67365",25.2,0.0543469179040402,"25","1","1"
"67366",25.35,0.0145644306783167,"25","1","1"
"67367",25.5,0.00427774328169093,"25","1","1"
"67368",25.65,0.00401654383010114,"25","1","1"
"67369",25.8,0.18559412470252,"25","1","1"
"67370",25.95,0.0629090103701555,"25","1","1"
"67371",26.1,0.0203161375854908,"25","1","1"
"67372",26.25,0.00629214959210697,"25","1","1"
"67373",26.4,0.00194391298877228,"25","1","1"
"67374",26.55,0.000621013375960119,"25","1","1"
"67375",26.7,0.000205327349323271,"25","1","1"
"67376",26.85,6.73785697729114e-05,"25","1","1"
"67377",27,5.55551088079039e-05,"25","1","1"
"67378",27.15,2.37300905503383e-05,"25","1","1"
"67379",27.3,5.95065670101403e-05,"25","1","1"
"67380",27.45,3.50796357399579e-05,"25","1","1"
"67381",27.6,1.26964270333082e-05,"25","1","1"
"67382",27.75,1.71774089890438e-05,"25","1","1"
"67383",27.9,2.81493134503763e-05,"25","1","1"
"67384",28.05,4.87667221323045e-05,"25","1","1"
"67385",28.2,0.000230080006030271,"25","1","1"
"67386",28.35,0.281447512009255,"25","1","1"
"67387",28.5,0.100280530317992,"25","1","1"
"67388",28.65,0.0312657231188015,"25","1","1"
"67389",28.8,0.00947109568755472,"25","1","1"
"67390",28.95,0.00337834688786383,"25","1","1"
"67391",29.1,0.000987980894026441,"25","1","1"
"67392",29.25,0.000282975219577229,"25","1","1"
"67393",29.4,8.84558844676018e-05,"25","1","1"
"67394",29.55,6.58611603770723e-05,"25","1","1"
"67395",29.7,1.63444847010369e-05,"25","1","1"
"67396",29.85,7.97924828683004e-06,"25","1","1"
"67397",30,3.60777086422833e-06,"25","1","1"
"67398",30.15,1.56308729399112e-05,"25","1","1"
"67399",30.3,3.47716132849788e-05,"25","1","1"
"67400",30.45,6.55608427914092e-05,"25","1","1"
"67401",30.6,0.000157138223939069,"25","1","1"
"67402",30.75,0.0105839252099987,"25","1","1"
"67403",30.9,0.0695220869553806,"25","1","1"
"67404",31.05,0.01723076141224,"25","1","1"
"67405",31.2,0.0047673094718953,"25","1","1"
"67406",31.35,0.00179173545217761,"25","1","1"
"67407",31.5,0.100130322476689,"25","1","1"
"67408",31.65,0.0250835186508245,"25","1","1"
"67409",31.8,0.00755971647959845,"25","1","1"
"67410",31.95,0.00134468418215497,"25","1","1"
"67411",32.1,0.251914762896929,"25","1","1"
"67412",32.25,0.194823792091505,"25","1","1"
"67413",32.4,0.0629639748172544,"25","1","1"
"67414",32.55,0.019534128490216,"25","1","1"
"67415",32.7,0.00639517805365928,"25","1","1"
"67416",32.85,0.00204473083606849,"25","1","1"
"67417",33,0.000656553304445491,"25","1","1"
"67418",33.15,0.000222177017491712,"25","1","1"
"67419",33.3,0.000114592900399366,"25","1","1"
"67420",33.45,0.00057027410745161,"25","1","1"
"67421",33.6,0.11159515149824,"25","1","1"
"67422",33.75,0.0259397639125034,"25","1","1"
"67423",33.9,0.00759737838744821,"25","1","1"
"67424",34.05,0.00133352858363252,"25","1","1"
"67425",34.2,0.0497766797013038,"25","1","1"
"67426",34.35,0.0563055474536699,"25","1","1"
"67427",34.5,0.0171554745727112,"25","1","1"
"67428",34.65,0.00479239213818418,"25","1","1"
"67429",34.8,0.00140513711739616,"25","1","1"
"67430",34.95,0.134622399569808,"25","1","1"
"67431",35.1,0.0428696252882034,"25","1","1"
"67432",35.25,0.0101544350156562,"25","1","1"
"67433",35.4,0.00600190045066468,"25","1","1"
"67434",35.55,0.00183198502267733,"25","1","1"
"67435",35.7,0.0014622649153209,"25","1","1"
"67436",35.85,0.00032739745981801,"25","1","1"
"67437",36,0.000815831211056458,"25","1","1"
"67438",36.15,0.000434117876155649,"25","1","1"
"67439",36.3,0.0490763580187289,"25","1","1"
"67440",36.45,0.0147882203602091,"25","1","1"
"67441",36.6,0.00297041750285957,"25","1","1"
"67442",36.75,0.00516913921602919,"25","1","1"
"67443",36.9,0.00275073409626414,"25","1","1"
"67444",37.05,0.00336248654047911,"25","1","1"
"67445",37.2,0.00125917257450264,"25","1","1"
"67446",37.35,0.000670381578542747,"25","1","1"
"67447",37.5,0.120288340212794,"25","1","1"
"67448",37.65,0.047255604713919,"25","1","1"
"67449",37.8,0.0137904925291618,"25","1","1"
"67450",37.95,0.00348300104159586,"25","1","1"
"67451",38.1,0.000907644220574805,"25","1","1"
"67452",38.25,0.000575015236451354,"25","1","1"
"67453",38.4,5.23673394333552e-05,"25","1","1"
"67454",38.55,0.000210611698264632,"25","1","1"
"67455",38.7,0.000190083397927848,"25","1","1"
"67456",38.85,0.235645637518047,"25","1","1"
"67457",39,0.083683282367032,"25","1","1"
"67458",39.15,0.0263828885971074,"25","1","1"
"67459",39.3,0.00738771318477667,"25","1","1"
"67460",39.45,0.390716795203283,"25","1","1"
"67461",39.6,0.173365461869481,"25","1","1"
"67462",39.75,0.056028342067475,"25","1","1"
"67463",39.9,0.0168859166795177,"25","1","1"
"67464",40.05,0.00358875460571184,"25","1","1"
"67465",40.2,0.296814216654954,"25","1","1"
"67466",40.35,0.105928116681741,"25","1","1"
"67467",40.5,0.0324694665337161,"25","1","1"
"67468",40.65,0.0101753683756562,"25","1","1"
"67469",40.8,0.00352450399811861,"25","1","1"
"67470",40.95,0.00101802805127705,"25","1","1"
"67471",41.1,0.000262802683280105,"25","1","1"
"67472",41.25,0.000145184746459018,"25","1","1"
"67473",41.4,0.000220812128217739,"25","1","1"
"67474",41.55,0.161560872739173,"25","1","1"
"67475",41.7,0.041852965802684,"25","1","1"
"67476",41.85,0.0118730142501896,"25","1","1"
"67477",42,0.00268835374989558,"25","1","1"
"67478",42.15,0.000882273132781705,"25","1","1"
"67479",42.3,0.000240823356968949,"25","1","1"
"67480",42.45,0.00013820998265063,"25","1","1"
"67481",42.6,7.77944494176687e-05,"25","1","1"
"67482",42.75,6.57576183289498e-05,"25","1","1"
"67483",42.9,7.44425265300705e-05,"25","1","1"
"67484",43.05,8.10252297403994e-05,"25","1","1"
"67485",43.2,9.22586830567341e-05,"25","1","1"
"67486",43.35,0.000106810580160968,"25","1","1"
"67487",43.5,0.000127622582450087,"25","1","1"
"67488",43.65,0.000160276701202827,"25","1","1"
"67489",43.8,0.000276709435354681,"25","1","1"
"67490",43.95,0.384457261463076,"25","1","1"
"67491",44.1,0.135777730403213,"25","1","1"
"67492",44.25,0.0442313386120169,"25","1","1"
"67493",44.4,0.0108406279635187,"25","1","1"
"67494",44.55,0.139523065366211,"25","1","1"
"67495",44.7,0.0479817685834432,"25","1","1"
"67496",44.85,0.0182284952600499,"25","1","1"
"67497",45,0.00194735794457613,"25","1","1"
"67498",45.15,0.444587684531256,"25","1","1"
"67499",45.3,0.206917278702037,"25","1","1"
"67500",45.45,0.066665449458313,"25","1","1"
"67501",45.6,0.0205893258979507,"25","1","1"
"67502",45.75,0.00685616364446056,"25","1","1"
"67503",45.9,0.00225236920883136,"25","1","1"
"67504",46.05,0.000493997640147207,"25","1","1"
"67505",46.2,0.000161409719166772,"25","1","1"
"67506",46.35,6.68022966415291e-05,"25","1","1"
"67507",46.5,0.000307846366106282,"25","1","1"
"67508",46.65,0.140148149239415,"25","1","1"
"67509",46.8,0.0350458711130146,"25","1","1"
"67510",46.95,0.00872898132571386,"25","1","1"
"67511",47.1,0.00363700180562916,"25","1","1"
"67512",47.25,0.000480544415630009,"25","1","1"
"67513",47.4,0.000350779778161626,"25","1","1"
"67514",47.55,0.000162686006475297,"25","1","1"
"67515",47.7,0.000304346943688943,"25","1","1"
"67516",47.85,0.000809976876218076,"25","1","1"
"67517",48,0.178804485183662,"25","1","1"
"67518",48.15,0.0574794967717147,"25","1","1"
"67519",48.3,0.0157691390022851,"25","1","1"
"67520",48.45,0.00774270882806332,"25","1","1"
"67521",48.6,0.00166453689732317,"25","1","1"
"67522",48.75,0.00188526895521018,"25","1","1"
"67523",48.9,0.000355874370306871,"25","1","1"
"67524",49.05,0.00129327599130433,"25","1","1"
"67525",49.2,0.000239138063905978,"25","1","1"
"67526",49.35,0.456056475449039,"25","1","1"
"67527",49.5,0.067002169475365,"25","1","1"
"67528",49.65,0.0194413874229176,"25","1","1"
"67529",49.8,0.00466392880608273,"25","1","1"
"67530",49.95,0.00170908119961268,"25","1","1"
"67531",50.1,0.000395255371381705,"25","1","1"
"67532",50.25,0.000238827349321578,"25","1","1"
"67533",50.4,6.58486555728881e-05,"25","1","1"
"67534",50.55,0.000228020528410158,"25","1","1"
"67535",50.7,0.00391568569457015,"25","1","1"
"67536",50.85,0.072152926977044,"25","1","1"
"67537",51,0.0214764291379039,"25","1","1"
"67538",51.15,0.00628597964808029,"25","1","1"
"67539",51.3,0.00177966549670766,"25","1","1"
"67540",51.45,0.000471300146126508,"25","1","1"
"67541",51.6,0.000240269796850785,"25","1","1"
"67542",51.75,0.000104732750318064,"25","1","1"
"67543",51.9,0.00108530961299398,"25","1","1"
"67544",52.05,0.100411296129664,"25","1","1"
"67545",52.2,0.0270094135289194,"25","1","1"
"67546",52.35,0.00870572234465513,"25","1","1"
"67547",52.5,0.00168280967898987,"25","1","1"
"67548",52.65,0.00106249429419934,"25","1","1"
"67549",52.8,0.00019811529117333,"25","1","1"
"67550",52.95,7.96291636608212e-05,"25","1","1"
"67551",53.1,0.000111168859750315,"25","1","1"
"67552",53.25,1.39376994707658e-05,"25","1","1"
"67553",53.4,3.74603793095257e-05,"25","1","1"
"67554",53.55,4.34582580900456e-05,"25","1","1"
"67555",53.7,4.94747790133455e-05,"25","1","1"
"67556",53.85,5.63191277353391e-05,"25","1","1"
"67557",54,6.64367261906759e-05,"25","1","1"
"67558",54.15,8.26352218192705e-05,"25","1","1"
"67559",54.3,0.000145888137959792,"25","1","1"
"67560",54.45,0.421768670864274,"25","1","1"
"67561",54.6,0.151602612601922,"25","1","1"
"67562",54.75,0.0495255569358647,"25","1","1"
"67563",54.9,0.0159383036049872,"25","1","1"
"67564",55.05,0.00453650570572849,"25","1","1"
"67565",55.2,0.00147639014150382,"25","1","1"
"67566",55.35,0.00046366583020129,"25","1","1"
"67567",55.5,0.000155095284529488,"25","1","1"
"67568",55.65,0.000195585805240898,"25","1","1"
"67569",55.8,3.49212477583746e-05,"25","1","1"
"67570",55.95,8.28903551887329e-06,"25","1","1"
"67571",56.1,0.000168501086735579,"25","1","1"
"67572",56.25,0.00011034078526205,"25","1","1"
"67573",56.4,9.40549174873891e-05,"25","1","1"
"67574",56.55,0.000117453902525055,"25","1","1"
"67575",56.7,0.00021734185169841,"25","1","1"
"67576",56.85,0.247248671844116,"25","1","1"
"67577",57,0.0677313071915255,"25","1","1"
"67578",57.15,0.0174766231234797,"25","1","1"
"67579",57.3,0.00542879098027437,"25","1","1"
"67580",57.45,0.00125852912715638,"25","1","1"
"67581",57.6,0.000538443243625457,"25","1","1"
"67582",57.75,5.70951082652638e-05,"25","1","1"
"67583",57.9,9.73054158775006e-05,"25","1","1"
"67584",58.05,0.000288321683251242,"25","1","1"
"67585",58.2,0.365740289335926,"25","1","1"
"67586",58.35,0.131143597576265,"25","1","1"
"67587",58.5,0.0421435090599368,"25","1","1"
"67588",58.65,0.0130446361107732,"25","1","1"
"67589",58.8,0.0040907494467689,"25","1","1"
"67590",58.95,0.00135121169440118,"25","1","1"
"67591",59.1,0.000325966348352144,"25","1","1"
"67592",59.25,0.000250592180609855,"25","1","1"
"67593",59.4,0.00047746479061613,"25","1","1"
"67594",59.55,0.119874205921375,"25","1","1"
"67595",59.7,0.0352950497098779,"25","1","1"
"67596",59.85,0.00994325858657057,"25","1","1"
"67597",60,0.00305265918473176,"25","1","1"
"67598",60.15,0.000538311752773646,"25","1","1"
"67599",60.3,0.000413025173501649,"25","1","1"
"67600",60.45,0.000510871056445782,"25","1","1"
"67601",60.6,0.04229784848331,"25","1","1"
"67602",60.75,0.0922636220239225,"25","1","1"
"67603",60.9,0.0312992698125039,"25","1","1"
"67604",61.05,0.00705989363857012,"25","1","1"
"67605",61.2,0.00494411035307175,"25","1","1"
"67606",61.35,0.00111715349838076,"25","1","1"
"67607",61.5,0.0012713840909441,"25","1","1"
"67608",61.65,0.00114591354087368,"25","1","1"
"67609",61.8,0.00175071640876321,"25","1","1"
"67610",61.95,0.00228625009712812,"25","1","1"
"67611",62.1,0.0908504198020395,"25","1","1"
"67612",62.25,0.0241988411491398,"25","1","1"
"67613",62.4,0.00660661090377531,"25","1","1"
"67614",62.55,0.00226979464431134,"25","1","1"
"67615",62.7,0.000212479525978386,"25","1","1"
"67616",62.85,0.000176771579333536,"25","1","1"
"67617",63,7.95794287270644e-05,"25","1","1"
"67618",63.15,0.280020812714277,"25","1","1"
"67619",63.3,0.0990045734049051,"25","1","1"
"67620",63.45,0.0254740244675576,"25","1","1"
"67621",63.6,0.275131187871939,"25","1","1"
"67622",63.75,0.0952556193584879,"25","1","1"
"67623",63.9,0.0292254440048052,"25","1","1"
"67624",64.05,0.0100993028120764,"25","1","1"
"67625",64.2,0.00296025293569466,"25","1","1"
"67626",64.35,0.000939426968973397,"25","1","1"
"67627",64.5,0.000302963350074305,"25","1","1"
"67628",64.65,0.000101811491463536,"25","1","1"
"67629",64.8,0.000594988323220361,"25","1","1"
"67630",64.95,0.115794018351317,"25","1","1"
"67631",65.1,0.0289713898670741,"25","1","1"
"67632",65.25,0.00872891972794358,"25","1","1"
"67633",65.4,0.00209560213770912,"25","1","1"
"67634",65.55,0.000905866108661397,"25","1","1"
"67635",65.7,0.000410750888928129,"25","1","1"
"67636",65.85,0.000163293150667698,"25","1","1"
"67637",66,0.346383212293768,"25","1","1"
"67638",66.15,0.122546325129178,"25","1","1"
"67639",66.3,0.157584014992325,"25","1","1"
"67640",66.45,0.0714825672979066,"25","1","1"
"67641",66.6,0.0206630363088875,"25","1","1"
"67642",66.75,0.00850492041904154,"25","1","1"
"67643",66.9,0.00328416832464841,"25","1","1"
"67644",67.05,0.00115824437726191,"25","1","1"
"67645",67.2,0.000540970687067042,"25","1","1"
"67646",67.35,0.00201274225030698,"25","1","1"
"67647",67.5,0.0830543209806963,"25","1","1"
"67648",67.65,0.0212805166867852,"25","1","1"
"67649",67.8,0.00658599628578493,"25","1","1"
"67650",67.95,0.00230341556346298,"25","1","1"
"67651",68.1,0.000350977526102487,"25","1","1"
"67652",68.25,0.000262105115038062,"25","1","1"
"67653",68.4,8.69401967153535e-05,"25","1","1"
"67654",68.55,0.44197282909786,"25","1","1"
"67655",68.7,0.173438817192175,"25","1","1"
"67656",68.85,0.0452005106611416,"25","1","1"
"67657",69,0.307804433844805,"25","1","1"
"67658",69.15,0.105344711928713,"25","1","1"
"67659",69.3,0.0321242476617214,"25","1","1"
"67660",69.45,0.0107427982397169,"25","1","1"
"67661",69.6,0.00357599769518427,"25","1","1"
"67662",69.75,0.000946744069897382,"25","1","1"
"67663",69.9,0.000218306158210628,"25","1","1"
"67664",70.05,0.000276107415378593,"25","1","1"
"67665",70.2,0.159968621685299,"25","1","1"
"67666",70.35,0.0455473624909906,"25","1","1"
"67667",70.5,0.0121744211095986,"25","1","1"
"67668",70.65,0.00292596320044458,"25","1","1"
"67669",70.8,0.000659639374029277,"25","1","1"
"67670",70.95,0.000247094445896258,"25","1","1"
"67671",71.1,0.213789910372591,"25","1","1"
"67672",71.25,0.0641073775942215,"25","1","1"
"67673",71.4,0.0152161464984549,"25","1","1"
"67674",71.55,0.00309850007430227,"25","1","1"
"67675",71.7,0.09968456681224,"25","1","1"
"67676",71.85,0.0257005976680715,"25","1","1"
"67677",72,0.00786295181062349,"25","1","1"
"67678",72.15,0.00228435157603062,"25","1","1"
"67679",72.3,0.00012621004819511,"25","1","1"
"67680",72.45,0.000248026933272819,"25","1","1"
"67681",72.6,0.00010201214801647,"25","1","1"
"67682",72.75,0.000194779806838688,"25","1","1"
"67683",72.9,8.47220480567831e-05,"25","1","1"
"67684",73.05,5.46460944930479e-05,"25","1","1"
"67685",73.2,5.53578879462843e-05,"25","1","1"
"67686",73.35,7.17988374646589e-05,"25","1","1"
"67687",73.5,0.000100371604511386,"25","1","1"
"67688",73.65,0.000167267303970635,"25","1","1"
"67689",73.8,0.000370520696766213,"25","1","1"
"67690",73.95,0.0136674218954023,"25","1","1"
"67691",74.1,0.00162757911384813,"25","1","1"
"67692",74.25,0.000768333752100483,"25","1","1"
"67693",74.4,0.000193588658762439,"25","1","1"
"67694",74.55,0.000108711294504092,"25","1","1"
"67695",74.7,8.18976157313499e-05,"25","1","1"
"67696",74.85,8.0584513751946e-05,"25","1","1"
"67697",75,8.60244612204816e-05,"25","1","1"
"67698",75.15,9.49538973622021e-05,"25","1","1"
"67699",75.3,0.000114209775582183,"25","1","1"
"67700",75.45,0.000154434349252004,"25","1","1"
"67701",75.6,0.000321440995334203,"25","1","1"
"67702",75.75,0.180695229646091,"25","1","1"
"67703",75.9,0.0531659297740271,"25","1","1"
"67704",76.05,0.0142776423719052,"25","1","1"
"67705",76.2,0.00308742221141526,"25","1","1"
"67706",76.35,0.000593582965943515,"25","1","1"
"67707",76.5,5.39670980301659e-05,"25","1","1"
"67708",76.65,0.000185210345704084,"25","1","1"
"67709",76.8,0.319169486513048,"25","1","1"
"67710",76.95,0.102357690634665,"25","1","1"
"67711",77.1,0.380190504653974,"25","1","1"
"67712",77.25,0.154204377824906,"25","1","1"
"67713",77.4,0.0481596038201248,"25","1","1"
"67714",77.55,0.0149598899659447,"25","1","1"
"67715",77.7,0.00404478779264879,"25","1","1"
"67716",77.85,0.000784779551893467,"25","1","1"
"67717",78,0.00015706626314936,"25","1","1"
"67718",78.15,2.268338499271e-05,"25","1","1"
"67719",78.3,2.65019428294531e-05,"25","1","1"
"67720",78.45,5.57159282365948e-05,"25","1","1"
"67721",78.6,0.000104830127382824,"25","1","1"
"67722",78.75,0.000320182260608481,"25","1","1"
"67723",78.9,0.147113817131596,"25","1","1"
"67724",79.05,0.0375808490938996,"25","1","1"
"67725",79.2,0.00934555738992559,"25","1","1"
"67726",79.35,0.00301261674280826,"25","1","1"
"67727",79.5,0.00131955760133442,"25","1","1"
"67728",79.65,7.92431948473541e-05,"25","1","1"
"67729",79.8,9.6964514963935e-05,"25","1","1"
"67730",79.95,0.000141321645865699,"25","1","1"
"67731",80.1,0.346856052746978,"25","1","1"
"67732",80.25,0.157214671367481,"25","1","1"
"67733",80.4,0.0509030294163988,"25","1","1"
"67734",80.55,0.0155472181958422,"25","1","1"
"67735",80.7,0.00521504108677284,"25","1","1"
"67736",80.85,0.00168098635714936,"25","1","1"
"67737",81,0.000493047856342593,"25","1","1"
"67738",81.15,0.000216304579000983,"25","1","1"
"67739",81.3,9.93740196009873e-05,"25","1","1"
"67740",81.45,0.218383012118202,"25","1","1"
"67741",81.6,0.205647447525361,"25","1","1"
"67742",81.75,0.0676376571538562,"25","1","1"
"67743",81.9,0.0186921535537067,"25","1","1"
"67744",82.05,0.00395901971203195,"25","1","1"
"67745",82.2,0.253712041640891,"25","1","1"
"67746",82.35,0.0868343497761832,"25","1","1"
"67747",82.5,0.0256331658184649,"25","1","1"
"67748",82.65,0.00525328373366498,"25","1","1"
"67749",82.8,0.358217078274639,"25","1","1"
"67750",82.95,0.126093200618477,"25","1","1"
"67751",83.1,0.0388656303394046,"25","1","1"
"67752",83.25,0.0127642347447186,"25","1","1"
"67753",83.4,0.00414334008748913,"25","1","1"
"67754",83.55,0.0012564695484042,"25","1","1"
"67755",83.7,0.000430623495658267,"25","1","1"
"67756",83.85,8.39187715753352e-05,"25","1","1"
"67757",84,3.12574491496463e-05,"25","1","1"
"67758",84.15,0.000395116413333788,"25","1","1"
"67759",84.3,0.143352794268249,"25","1","1"
"67760",84.45,0.0361198924932119,"25","1","1"
"67761",84.6,0.00999934290269031,"25","1","1"
"67762",84.75,0.0036935844407755,"25","1","1"
"67763",84.9,0.000729268944967552,"25","1","1"
"67764",85.05,0.000237239393309441,"25","1","1"
"67765",85.2,9.37551662209521e-05,"25","1","1"
"67766",85.35,9.62978432960775e-05,"25","1","1"
"67767",85.5,0.166393591721629,"25","1","1"
"67768",85.65,0.240465153992299,"25","1","1"
"67769",85.8,0.0789953836737684,"25","1","1"
"67770",85.95,0.0243428768774667,"25","1","1"
"67771",86.1,0.0083379299294533,"25","1","1"
"67772",86.25,0.00251998524102093,"25","1","1"
"67773",86.4,0.000790335341651135,"25","1","1"
"67774",86.55,0.000275644540817436,"25","1","1"
"67775",86.7,6.8087030124734e-05,"25","1","1"
"67776",86.85,0.000165324495357979,"25","1","1"
"67777",87,0.387006660330348,"25","1","1"
"67778",87.15,0.136814321023351,"25","1","1"
"67779",87.3,0.0435784807055093,"25","1","1"
"67780",87.45,0.0111264568388686,"25","1","1"
"67781",87.6,0.410082632255266,"25","1","1"
"67782",87.75,0.147323130607403,"25","1","1"
"67783",87.9,0.0478428853010965,"25","1","1"
"67784",88.05,0.0127382802838987,"25","1","1"
"67785",88.2,0.244021447669482,"25","1","1"
